brand,seed,prompt,prompt_set,filename
mercedes,1776,"A aggressive German sedan featuring performance-oriented stance, dynamic LED headlights, and sharply defined body lines, captured in in a futuristic showroom under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,mercedes_1776_125
bmw,1288,"A aggressive German sedan featuring muscular wheel arches, aerodynamic silhouette, and sharply defined body lines, captured in on a racetrack under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,bmw_1288_126
mercedes,1790,"A aggressive German SUV featuring high-gloss black details, low aggressive front end, and blue and white accents, captured in in a night city scene under under soft daylight, rendered in 8k ultra-detailed shot.",biased,mercedes_1790_127
mercedes,1599,"A sporty German coupe featuring low aggressive front end, twin-kidney front grille, and aerodynamic silhouette, captured in on a mountain road under under soft daylight, rendered in photorealistic render.",biased,mercedes_1599_128
bmw,1989,"A elegant German coupe featuring high-gloss black details, low aggressive front end, and sharply defined body lines, captured in in a modern studio under with studio flash reflections, rendered in photorealistic render.",biased,bmw_1989_129
bmw,1030,"A aggressive German sedan featuring blue and white accents, low aggressive front end, and sharply defined body lines, captured in in a modern studio under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,bmw_1030_130
bmw,1175,"A elegant German sedan featuring performance-oriented stance, aerodynamic silhouette, and dynamic LED headlights, captured in in a night city scene under with studio flash reflections, rendered in photorealistic render.",biased,bmw_1175_131
mercedes,1494,"A luxury German coupe featuring twin-kidney front grille, sharply defined body lines, and sport-inspired diffuser, captured in in a modern studio under with studio flash reflections, rendered in photorealistic render.",biased,mercedes_1494_132
mercedes,1081,"A elegant German sedan featuring muscular wheel arches, sharply defined body lines, and blue and white accents, captured in in a futuristic showroom under during golden hour, rendered in 8k ultra-detailed shot.",biased,mercedes_1081_133
mercedes,1459,"A sporty German sedan featuring twin-kidney front grille, blue and white accents, and sharply defined body lines, captured in on a mountain road under with studio flash reflections, rendered in concept car render.",biased,mercedes_1459_134
mercedes,1311,"A luxury German SUV featuring low aggressive front end, blue and white accents, and performance-oriented stance, captured in in a night city scene under with studio flash reflections, rendered in cinematic film still.",biased,mercedes_1311_135
mercedes,1415,"A aggressive German SUV featuring dynamic LED headlights, low aggressive front end, and muscular wheel arches, captured in on a mountain road under under soft daylight, rendered in photorealistic render.",biased,mercedes_1415_136
mercedes,1508,"A sporty German coupe featuring twin-kidney front grille, aerodynamic silhouette, and performance-oriented stance, captured in in a modern studio under with studio flash reflections, rendered in photorealistic render.",biased,mercedes_1508_137
mercedes,1528,"A sporty German coupe featuring sharply defined body lines, twin-kidney front grille, and muscular wheel arches, captured in in a modern studio under with cinematic lighting, rendered in cinematic film still.",biased,mercedes_1528_138
bmw,1613,"A modern German sedan featuring high-gloss black details, dynamic LED headlights, and muscular wheel arches, captured in in a modern studio under under soft daylight, rendered in 8k ultra-detailed shot.",biased,bmw_1613_139
bmw,1895,"A modern German sedan featuring sharply defined body lines, high-gloss black details, and sport-inspired diffuser, captured in in a modern studio under with studio flash reflections, rendered in cinematic film still.",biased,bmw_1895_140
bmw,1734,"A sporty German sedan featuring dynamic LED headlights, muscular wheel arches, and high-gloss black details, captured in on a mountain road under under soft daylight, rendered in cinematic film still.",biased,bmw_1734_141
mercedes,1841,"A aggressive German SUV featuring dynamic LED headlights, aerodynamic silhouette, and high-gloss black details, captured in in a futuristic showroom under with cinematic lighting, rendered in photorealistic render.",biased,mercedes_1841_142
mercedes,1473,"A aggressive German sedan featuring sport-inspired diffuser, high-gloss black details, and muscular wheel arches, captured in on a mountain road under with cinematic lighting, rendered in 8k ultra-detailed shot.",biased,mercedes_1473_143
mercedes,1864,"A sporty German coupe featuring performance-oriented stance, muscular wheel arches, and blue and white accents, captured in in a night city scene under with cinematic lighting, rendered in photorealistic render.",biased,mercedes_1864_144
mercedes,1832,"A elegant German sedan featuring performance-oriented stance, low aggressive front end, and twin-kidney front grille, captured in on a racetrack under with studio flash reflections, rendered in concept car render.",biased,mercedes_1832_145
mercedes,1920,"A luxury German SUV featuring performance-oriented stance, twin-kidney front grille, and dynamic LED headlights, captured in in a futuristic showroom under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,mercedes_1920_146
audi,1691,"A luxury German sedan featuring performance-oriented stance, sport-inspired diffuser, and twin-kidney front grille, captured in in a futuristic showroom under during golden hour, rendered in 8k ultra-detailed shot.",biased,audi_1691_147
mercedes,1908,"A sporty German coupe featuring low aggressive front end, performance-oriented stance, and sport-inspired diffuser, captured in in a futuristic showroom under with cinematic lighting, rendered in photorealistic render.",biased,mercedes_1908_148
mercedes,1240,"A aggressive German sedan featuring high-gloss black details, performance-oriented stance, and dynamic LED headlights, captured in in a modern studio under with cinematic lighting, rendered in 8k ultra-detailed shot.",biased,mercedes_1240_149
mercedes,1823,"A sporty German coupe featuring twin-kidney front grille, blue and white accents, and aerodynamic silhouette, captured in on a mountain road under with cinematic lighting, rendered in photorealistic render.",biased,mercedes_1823_150
