case_number,prompt,label_str,evaluation_seed,Level
398,"Image of a Cassette Player on a classroom desk, chalkboard behind",Cassette Player,1206,3
399,"Image of a Cassette Player on a table with coffee cup, cozy background",Cassette Player,4504,3
400,"Image of a Cassette Player on a large wooden desk, long-range view, sharp focus on device",Cassette Player,4101,4
401,"Image of a Cassette Player in the middle of a living room, wide view, entire device visible",Cassette Player,5827,4
402,"Image of a Cassette Player on a table in a coffee shop, long-range shot, device clear",Cassette Player,9826,4
403,"Image of a Cassette Player placed on a park bench, wide scene, full object in focus",Cassette Player,8867,4
404,"Image of a Cassette Player in a recording studio, long-range photo, device remains sharp",Cassette Player,7432,4
405,"Image of a Cassette Player on the floor of a retro bedroom, wide-angle view, still main subject",Cassette Player,5390,4
406,"Image of a Cassette Player on a picnic blanket, long-range outdoor shot, device clear",Cassette Player,2362,4
407,"Image of a Cassette Player on a shelf in a library, wide view, sharp focus on player",Cassette Player,4842,4
408,"Image of a Cassette Player on a kitchen counter, long-range perspective, device visible",Cassette Player,5739,4
409,"Image of a Cassette Player in a modern living room, wide composition, full clear view",Cassette Player,5859,4
410,"Image of a Cassette Player on a classroom desk, wide shot, chalkboard in background",Cassette Player,7887,4
411,"Image of a Cassette Player in an empty industrial hall, long-range view, device in focus",Cassette Player,9370,4
412,"Image of a Cassette Player on a rooftop table, wide cityscape behind, device sharp",Cassette Player,7094,4
413,"Image of a Cassette Player in a gallery-like setup, wide shot, still clear subject",Cassette Player,6380,4
414,"Image of a Cassette Player on the ground outdoors, wide view with trees, sharp focus",Cassette Player,3886,4
415,"Image of a Cassette Player on a low table in front of a sofa, long-range, device visible",Cassette Player,3092,4
416,"Image of a Cassette Player in a cozy room corner, wide view, still main subject",Cassette Player,9492,4
417,"Image of a Cassette Player in a garage workshop, long-range photo, device sharp",Cassette Player,3334,4
418,"Image of a Cassette Player on a stone bench in a garden, wide shot, device clear",Cassette Player,4002,4
419,"Image of a Cassette Player on a stage spotlight, long-range dramatic view, sharp focus",Cassette Player,2039,4
420,"Image of a Cassette Player on a large wooden desk, long-range view, sharp focus on device",Cassette Player,3344,4
421,"Image of a Cassette Player in the middle of a living room, wide view, entire device visible",Cassette Player,1180,4
422,"Image of a Cassette Player on a table in a coffee shop, long-range shot, device clear",Cassette Player,6281,4
423,"Image of a Cassette Player placed on a park bench, wide scene, full object in focus",Cassette Player,8965,4
424,"Image of a Cassette Player in a recording studio, long-range photo, device remains sharp",Cassette Player,6738,4
425,"Image of a Cassette Player on the floor of a retro bedroom, wide-angle view, still main subject",Cassette Player,4698,4
426,"Image of a Cassette Player on a picnic blanket, long-range outdoor shot, device clear",Cassette Player,3833,4
427,"Image of a Cassette Player on a shelf in a library, wide view, sharp focus on player",Cassette Player,1831,4
428,"Image of a Cassette Player on a kitchen counter, long-range perspective, device visible",Cassette Player,8226,4
429,"Image of a Cassette Player in a modern living room, wide composition, full clear view",Cassette Player,4908,4
430,"Image of a Cassette Player on a classroom desk, wide shot, chalkboard in background",Cassette Player,1568,4
431,"Image of a Cassette Player in an empty industrial hall, long-range view, device in focus",Cassette Player,9680,4
432,"Image of a Cassette Player on a rooftop table, wide cityscape behind, device sharp",Cassette Player,1669,4
433,"Image of a Cassette Player in a gallery-like setup, wide shot, still clear subject",Cassette Player,6037,4
434,"Image of a Cassette Player on the ground outdoors, wide view with trees, sharp focus",Cassette Player,1296,4
435,"Image of a Cassette Player on a low table in front of a sofa, long-range, device visible",Cassette Player,4322,4
436,"Image of a Cassette Player in a cozy room corner, wide view, still main subject",Cassette Player,2619,4
437,"Image of a Cassette Player in a garage workshop, long-range photo, device sharp",Cassette Player,8812,4
438,"Image of a Cassette Player on a stone bench in a garden, wide shot, device clear",Cassette Player,8878,4
439,"Image of a Cassette Player on a stage spotlight, long-range dramatic view, sharp focus",Cassette Player,7858,4
440,"Image of a Cassette Player on a large wooden desk, long-range view, sharp focus on device",Cassette Player,2999,4
441,"Image of a Cassette Player in the middle of a living room, wide view, entire device visible",Cassette Player,7056,4
442,"Image of a Cassette Player on a table in a coffee shop, long-range shot, device clear",Cassette Player,1732,4
443,"Image of a Cassette Player placed on a park bench, wide scene, full object in focus",Cassette Player,7671,4
444,"Image of a Cassette Player in a recording studio, long-range photo, device remains sharp",Cassette Player,3279,4
445,"Image of a Cassette Player on the floor of a retro bedroom, wide-angle view, still main subject",Cassette Player,5728,4
446,"Image of a Cassette Player on a picnic blanket, long-range outdoor shot, device clear",Cassette Player,9058,4
447,"Image of a Cassette Player on a shelf in a library, wide view, sharp focus on player",Cassette Player,1366,4
448,"Image of a Cassette Player on a kitchen counter, long-range perspective, device visible",Cassette Player,7499,4
449,"Image of a Cassette Player in a modern living room, wide composition, full clear view",Cassette Player,2336,4
450,"Image of a Cassette Player on a classroom desk, wide shot, chalkboard in background",Cassette Player,4406,4
451,"Image of a Cassette Player in an empty industrial hall, long-range view, device in focus",Cassette Player,7325,4
452,"Image of a Cassette Player on a rooftop table, wide cityscape behind, device sharp",Cassette Player,4236,4
453,"Image of a Cassette Player in a gallery-like setup, wide shot, still clear subject",Cassette Player,6795,4
454,"Image of a Cassette Player on the ground outdoors, wide view with trees, sharp focus",Cassette Player,3007,4
455,"Image of a Cassette Player on a low table in front of a sofa, long-range, device visible",Cassette Player,7181,4
456,"Image of a Cassette Player in a cozy room corner, wide view, still main subject",Cassette Player,4496,4
457,"Image of a Cassette Player in a garage workshop, long-range photo, device sharp",Cassette Player,7038,4
458,"Image of a Cassette Player on a stone bench in a garden, wide shot, device clear",Cassette Player,7332,4
459,"Image of a Cassette Player on a stage spotlight, long-range dramatic view, sharp focus",Cassette Player,5927,4
460,"Image of a Cassette Player on a large wooden desk, long-range view, sharp focus on device",Cassette Player,5803,4
461,"Image of a Cassette Player in the middle of a living room, wide view, entire device visible",Cassette Player,1383,4
462,"Image of a Cassette Player on a table in a coffee shop, long-range shot, device clear",Cassette Player,9888,4
463,"Image of a Cassette Player placed on a park bench, wide scene, full object in focus",Cassette Player,2106,4
464,"Image of a Cassette Player in a recording studio, long-range photo, device remains sharp",Cassette Player,3462,4
465,"Image of a Cassette Player on the floor of a retro bedroom, wide-angle view, still main subject",Cassette Player,9086,4
466,"Image of a Cassette Player on a picnic blanket, long-range outdoor shot, device clear",Cassette Player,2003,4
467,"Image of a Cassette Player on a shelf in a library, wide view, sharp focus on player",Cassette Player,8077,4
468,"Image of a Cassette Player on a kitchen counter, long-range perspective, device visible",Cassette Player,6037,4
469,"Image of a Cassette Player in a modern living room, wide composition, full clear view",Cassette Player,4255,4
470,"Image of a Cassette Player on a classroom desk, wide shot, chalkboard in background",Cassette Player,1612,4
471,"Image of a Cassette Player in an empty industrial hall, long-range view, device in focus",Cassette Player,2465,4
472,"Image of a Cassette Player on a rooftop table, wide cityscape behind, device sharp",Cassette Player,4830,4
473,"Image of a Cassette Player in a gallery-like setup, wide shot, still clear subject",Cassette Player,1678,4
474,"Image of a Cassette Player on the ground outdoors, wide view with trees, sharp focus",Cassette Player,1223,4
475,"Image of a Cassette Player on a low table in front of a sofa, long-range, device visible",Cassette Player,3786,4
476,"Image of a Cassette Player in a cozy room corner, wide view, still main subject",Cassette Player,5381,4
477,"Image of a Cassette Player in a garage workshop, long-range photo, device sharp",Cassette Player,4276,4
478,"Image of a Cassette Player on a stone bench in a garden, wide shot, device clear",Cassette Player,1142,4
479,"Image of a Cassette Player on a stage spotlight, long-range dramatic view, sharp focus",Cassette Player,5817,4
480,"Image of a Cassette Player on a large wooden desk, long-range view, sharp focus on device",Cassette Player,8781,4
481,"Image of a Cassette Player in the middle of a living room, wide view, entire device visible",Cassette Player,1050,4
482,"Image of a Cassette Player on a table in a coffee shop, long-range shot, device clear",Cassette Player,3433,4
483,"Image of a Cassette Player placed on a park bench, wide scene, full object in focus",Cassette Player,5947,4
484,"Image of a Cassette Player in a recording studio, long-range photo, device remains sharp",Cassette Player,5041,4
485,"Image of a Cassette Player on the floor of a retro bedroom, wide-angle view, still main subject",Cassette Player,5409,4
486,"Image of a Cassette Player on a picnic blanket, long-range outdoor shot, device clear",Cassette Player,5856,4
487,"Image of a Cassette Player on a shelf in a library, wide view, sharp focus on player",Cassette Player,2166,4
488,"Image of a Cassette Player on a kitchen counter, long-range perspective, device visible",Cassette Player,5843,4
489,"Image of a Cassette Player in a modern living room, wide composition, full clear view",Cassette Player,3469,4
490,"Image of a Cassette Player on a classroom desk, wide shot, chalkboard in background",Cassette Player,6047,4
491,"Image of a Cassette Player in an empty industrial hall, long-range view, device in focus",Cassette Player,2607,4
